-00:00:02.0070000		Run Escape casts Ruin III on Ramuh
00:07:36.4070000		Yujin Ahn prepares Fell Cleave on Ramuh 35041 (CRITICAL)
00:07:36.5400000		Yoo Rose gains Further Ruin from Yoo Rose
00:07:36.5400000		Dan Tam Gust Slash Ramuh 15026
00:07:36.5400000		Dengue Fever Assize Blue Fever 28858
00:07:36.5850000		Dan Tam Attack Ramuh 4551
00:07:36.5850000		Minju Rose gains Surge Protection from 
00:07:36.5850000		Blue Fever prepares Burst Shot on Ramuh 11301
00:07:36.5850000		Blue Fever gains Straight Shot Ready from Blue Fever
00:07:36.6730000		Dengue Fever Assize Yujin Ahn 27898
00:07:36.8070000		Yujin Ahn Attack Ramuh 7737
00:07:36.8520000		Dengue Fever gains Surge Protection from 
00:07:37.0300000		Yujin Ahn Fell Cleave Ramuh 35041
00:07:37.0750000		Blue Fever prepares Shot on Ramuh 4853 (DIRECT HIT)
00:07:37.1200000		Dengue Fever prepares Afflatus Misery on Ramuh 76537 (DIRECT HIT)
00:07:37.2100000		Yoo Rose prepares Ruin III on Ramuh 19332 (CRITICAL)
00:07:37.2990000		Aihyooni Yoomi prepares Broil III on Ramuh 15916 (DIRECT HIT)
00:07:37.3890000		The limit break guage has been updated to 27510. 3 bars are available.
00:07:37.4340000		Minju Rose prepares Attack on Ramuh 2287
00:07:37.5240000		Blue Fever prepares Bloodletter on Ramuh 7351
00:07:37.5680000		Eos prepares Embrace on Aihyooni Yoomi +4367
00:07:37.6130000		Yujin Ahn gains Surge Protection from 
00:07:37.6130000		Ramuh prepares Unknown_4Bc9 on Minju Rose +21752 (CRITICAL)
00:07:37.7020000		Dengue Fever Afflatus Misery Ramuh 76537
00:07:37.7910000		Ruby Carbuncle prepares Burning Strike on Ramuh 5122 (DIRECT HIT)
00:07:37.8360000		Blue Fever Shot Ramuh 4853
00:07:37.8360000		Ruby Carbuncle Flaming Crush  0
00:07:37.8800000		Minju Rose prepares Fast Blade on Ramuh 5166
00:07:37.9690000		Minju Rose Attack Ramuh 2287
00:07:38.0130000		Yoo Rose Ruin III Ramuh 19332
00:07:38.0590000		Blue Fever Burst Shot Ramuh 11301
00:07:38.0590000		Ruby Carbuncle Flaming Crush  0
00:07:38.1040000		Aihyooni Yoomi Broil III Ramuh 15916
00:07:38.1930000		Eos Embrace Aihyooni Yoomi 4367
00:07:38.1930000		Dan Tam prepares Aeolian Edge on Ramuh 18068
00:07:38.2380000		Dan Tam prepares Attack on Ramuh 4728 (DIRECT HIT)
00:07:38.4160000		Ramuh Unknown_4Bc9 Minju Rose 21752
00:07:38.4620000		Aihyooni Yoomi prepares Biolysis on Ramuh 
00:07:38.5060000		Minju Rose Fast Blade Ramuh 5166
00:07:38.5510000		Minju Rose prepares Circle Of Scorn on Ramuh 3069
00:07:38.5950000		Ruby Carbuncle Burning Strike Ramuh 5122
00:07:38.7300000		Dan Tam Aeolian Edge Ramuh 18068
00:07:38.7300000		Yujin Ahn prepares Fell Cleave on Ramuh 34630 (CRITICAL)
00:07:38.7730000		Dan Tam Attack Ramuh 4728
00:07:39.0860000		Ramuh gains Biolysis from Aihyooni Yoomi
00:07:39.1310000		Blue Fever Bloodletter Ramuh 7351
00:07:39.1310000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:07:39.1310000		Aihyooni Yoomi prepares Aetherflow on Aihyooni Yoomi 1000
00:07:39.1310000		Run Escape gains Weakness from 
00:07:39.2640000		Blue Fever prepares Iron Jaws on Ramuh 4896
00:07:39.2640000		Blue Fever gains Straight Shot Ready from Blue Fever
00:07:39.3530000		Yujin Ahn Fell Cleave Ramuh 34630
00:07:39.4870000		Yujin Ahn prepares Onslaught on Ramuh 5783 (CRITICAL)
00:07:39.5760000		Minju Rose Circle Of Scorn Ramuh 3069
00:07:39.5760000		Ramuh gains Circle Of Scorn from Minju Rose
00:07:39.6210000		Yoo Rose prepares Ruin III on Ramuh 12666
00:07:39.6650000		Yujin Ahn prepares Attack on Ramuh 8160 (CRITICAL)
00:07:39.7090000		Minju Rose prepares Attack on Ramuh 2320
00:07:39.7540000		Run Escape prepares Summon III on Run Escape 
00:07:39.8430000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:07:39.8430000		Aihyooni Yoomi prepares Energy Drain on Ramuh 7122
00:07:39.8870000		Blue Fever Iron Jaws Ramuh 4896
00:07:39.8870000		Ramuh gains Caustic Bite from Blue Fever
00:07:39.8870000		Ramuh gains Stormbite from Blue Fever
00:07:40.1530000		Yujin Ahn Onslaught Ramuh 5783
00:07:40.1530000		Blue Fever prepares Shot on Ramuh 5014 (DIRECT HIT)
00:07:40.1970000		Yujin Ahn Attack Ramuh 8160
00:07:40.2410000		Minju Rose Attack Ramuh 2320
00:07:40.2410000		Minju Rose prepares Riot Blade on Ramuh 7981
00:07:40.2850000		Aihyooni Yoomi gains Surge Protection from 
00:07:40.2850000		Dan Tam prepares Spinning Edge on Ramuh 10016 (DIRECT HIT)
00:07:40.3740000		Blue Fever prepares Army's Paeon on Ramuh 4790 (DIRECT HIT)
00:07:40.3740000		Yoo Rose prepares Deathflare on Ramuh 48517 (CRITICAL)
00:07:40.3740000		Minju Rose gains Army's Paeon from Blue Fever
00:07:40.3740000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:07:40.3740000		Dan Tam gains Army's Paeon from Blue Fever
00:07:40.3740000		Eos gains Army's Paeon from Blue Fever
00:07:40.3740000		Yoo Rose gains Army's Paeon from Blue Fever
00:07:40.3740000		Dengue Fever gains Army's Paeon from Blue Fever
00:07:40.3740000		Yujin Ahn gains Army's Paeon from Blue Fever
00:07:40.3740000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:07:40.3740000		Run Escape gains Army's Paeon from Blue Fever
00:07:40.4190000		Yoo Rose Ruin III Ramuh 12666
00:07:40.4190000		Dan Tam prepares Attack on Ramuh 4265 (DIRECT HIT)
00:07:40.4190000		The limit break guage has been updated to 27680. 3 bars are available.
00:07:40.5960000		Run Escape prepares Lucid Dreaming on Run Escape 
00:07:40.6840000		Dan Tam Spinning Edge Ramuh 10016
00:07:40.7290000		Ramuh prepares Stormcloud Summons on Ramuh 19384
00:07:40.9070000		Blue Fever Shot Ramuh 5014
00:07:40.9070000		Aihyooni Yoomi Energy Drain Ramuh 7122
00:07:40.9070000		Minju Rose prepares Fight Or Flight on Minju Rose 
00:07:40.9510000		Dan Tam Attack Ramuh 4265
00:07:40.9510000		Dan Tam prepares Bhavacakra on Ramuh 11204
00:07:40.9510000		Aihyooni Yoomi prepares Ruin II on Ramuh 9761
00:07:40.9950000		Minju Rose Riot Blade Ramuh 7981
00:07:40.9950000		Eos prepares Embrace on Run Escape +7027 (CRITICAL)
00:07:41.0400000		Blue Fever Army's Paeon Ramuh 4790
00:07:41.0400000		Ruby Carbuncle prepares Burning Strike on Ramuh 3849
00:07:41.1290000		Yoo Rose prepares Summon Bahamut on Yoo Rose 
00:07:41.1300000		Yujin Ahn prepares Fell Cleave on Ramuh 36468 (CRITICAL)
00:07:41.1740000		Yoo Rose Deathflare Ramuh 48517
00:07:41.2190000		Run Escape gains Lucid Dreaming from Run Escape
00:07:41.3510000		Ifrit-Egi prepares Burning Strike on Ramuh 6638 (CRITICAL)
00:07:41.5730000		Minju Rose gains Fight Or Flight from Minju Rose
00:07:41.5730000		Dan Tam Bhavacakra Ramuh 11204
00:07:41.6180000		Eos Embrace Run Escape 7027
00:07:41.7060000		Minju Rose prepares Intervene on Ramuh 6560
00:07:41.7510000		Blue Fever prepares Refulgent Arrow on Ramuh 15092
00:07:41.7950000		Yujin Ahn Fell Cleave Ramuh 36468
00:07:41.8840000		Aihyooni Yoomi Ruin II Ramuh 9761
00:07:41.8840000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:07:41.8840000		Aihyooni Yoomi prepares Lustrate on Run Escape +20099
00:07:41.8840000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:07:41.9280000		Dengue Fever prepares Glare on Ramuh 20197
00:07:41.9720000		Minju Rose prepares Attack on Ramuh 2962
00:07:42.0620000		Yoo Rose prepares Ruin IV on Ramuh 19187
00:07:42.0620000		Yoo Rose gains Further Ruin from Yoo Rose
00:07:42.1060000		Demi-Bahamut prepares Wyrmwave on Ramuh 7608
00:07:42.1500000		Ifrit-Egi Burning Strike Ramuh 6638
00:07:42.2830000		Minju Rose Intervene Ramuh 6560
00:07:42.3720000		Dan Tam prepares Gust Slash on Ramuh 11898
00:07:42.5050000		Minju Rose Attack Ramuh 2962
00:07:42.5500000		Aihyooni Yoomi Lustrate Run Escape 20099
00:07:42.5500000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:07:42.5500000		Ifrit-Egi gains Summon Order from Ramuh
00:07:42.5940000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 15558 (DIRECT HIT)
00:07:42.5940000		Minju Rose gains Army's Paeon from Blue Fever
00:07:42.5940000		Dan Tam gains Army's Paeon from Blue Fever
00:07:42.5940000		Eos gains Army's Paeon from Blue Fever
00:07:42.5940000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:07:42.5940000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:07:42.5940000		Demi-Bahamut gains Well Fed from Yoo Rose
00:07:42.5940000		Yoo Rose gains Army's Paeon from Blue Fever
00:07:42.5940000		Dengue Fever gains Army's Paeon from Blue Fever
00:07:42.5940000		Yujin Ahn gains Army's Paeon from Blue Fever
00:07:42.5940000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:07:42.5940000		Run Escape gains Army's Paeon from Blue Fever
00:07:42.6380000		Dan Tam prepares Attack on Ramuh 4368 (DIRECT HIT)
00:07:42.6830000		Minju Rose prepares Goring Blade on Ramuh 12785
00:07:42.7710000		Dan Tam Gust Slash Ramuh 11898
00:07:42.7710000		Yoo Rose prepares Enkindle Bahamut on Ramuh 
00:07:42.8600000		Yoo Rose Ruin IV Ramuh 19187
00:07:43.0370000		Yujin Ahn prepares Attack on Ramuh 7542 (CRITICAL)
00:07:43.0820000		Blue Fever prepares Shot on Ramuh 7922 (CRITICAL)
00:07:43.1700000		Dan Tam Attack Ramuh 4368
00:07:43.1700000		Demi-Bahamut Wyrmwave Ramuh 7608
00:07:43.2140000		Blue Fever Refulgent Arrow Ramuh 15092
00:07:43.2140000		Minju Rose Goring Blade Ramuh 12785
00:07:43.2140000		Ramuh gains Goring Blade from Minju Rose
00:07:43.2140000		Ifrit-Egi Crimson Cyclone Ramuh 15558
00:07:43.2140000		Run Escape gains Further Ruin from Run Escape
00:07:43.2580000		Dengue Fever Glare Ramuh 20197
00:07:43.3920000		Demi-Bahamut gains Summon Order III from Ramuh
00:07:43.3920000		The limit break guage has been updated to 27850. 3 bars are available.
00:07:43.4800000		Yujin Ahn prepares Fell Cleave on Ramuh 34655 (CRITICAL)
00:07:43.5690000		Yujin Ahn Attack Ramuh 7542
00:07:43.6140000		Minju Rose prepares Requiescat on Ramuh 18908 (DIRECT HIT)
00:07:43.6140000		Minju Rose gains Requiescat from Minju Rose
00:07:43.6580000		Ramuh prepares Unknown_4Bc9 on Minju Rose 26129
00:07:43.7460000		Demi-Bahamut prepares Akh Morn on Ramuh 33914
00:07:43.8350000		Blue Fever Shot Ramuh 7922
00:07:44.1010000		Blue Fever prepares Apex Arrow on Ramuh 29374
00:07:44.1450000		Yujin Ahn Fell Cleave Ramuh 34655
00:07:44.2340000		Minju Rose prepares Attack on Ramuh 3496 (DIRECT HIT)
00:07:44.2790000		Minju Rose Requiescat Ramuh 18908
00:07:44.3670000		Minju Rose prepares Spirits Within on Ramuh 13195 (DIRECT HIT)
00:07:44.4110000		Eos prepares Embrace on Run Escape +7020 (CRITICAL)
00:07:44.4110000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:07:44.4550000		Ramuh Unknown_4Bc9 Minju Rose 26129
00:07:44.5000000		Dan Tam prepares Aeolian Edge on Ramuh 17185
00:07:44.5440000		Yoo Rose prepares Ruin IV on Ramuh 37092 (CRITICAL)
00:07:44.5440000		Yoo Rose gains Further Ruin from Yoo Rose
00:07:44.6330000		Demi-Bahamut Akh Morn Ramuh 33914
00:07:44.7650000		Minju Rose Attack Ramuh 3496
00:07:44.7650000		Ifrit-Egi prepares Burning Strike on Ramuh 5157 (DIRECT HIT)
00:07:44.8540000		Dan Tam prepares Attack on Ramuh 4563 (DIRECT HIT)
00:07:45.0320000		Dan Tam Aeolian Edge Ramuh 17185
00:07:45.0320000		Eos Embrace Run Escape 7020
00:07:45.0760000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:07:45.1640000		Blue Fever Apex Arrow Ramuh 29374
00:07:45.2980000		Minju Rose Spirits Within Ramuh 13195
00:07:45.2980000		Minju Rose prepares Holy Spirit on Ramuh 27703 (CRITICAL)
00:07:45.3420000		Yoo Rose Ruin IV Ramuh 37092
00:07:45.3420000		Ifrit-Egi prepares Flaming Crush on Ramuh 16359 (DIRECT HIT)
00:07:45.3860000		Dan Tam Attack Ramuh 4563
00:07:45.5200000		Aihyooni Yoomi prepares Broil III on Ramuh 15657 (DIRECT HIT)
00:07:45.5640000		Ifrit-Egi Burning Strike Ramuh 5157
00:07:45.5640000		Minju Rose gains Army's Paeon from Blue Fever
00:07:45.5640000		Dan Tam gains Army's Paeon from Blue Fever
00:07:45.5640000		Eos gains Army's Paeon from Blue Fever
00:07:45.5640000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:07:45.5640000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:07:45.5640000		Yoo Rose gains Army's Paeon from Blue Fever
00:07:45.5640000		Dengue Fever gains Army's Paeon from Blue Fever
00:07:45.5640000		Yujin Ahn gains Army's Paeon from Blue Fever
00:07:45.5640000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:07:45.5640000		Run Escape gains Army's Paeon from Blue Fever
00:07:45.7860000		Demi-Bahamut prepares Wyrmwave on Ramuh 9401 (DIRECT HIT)
00:07:45.7860000		Ramuh prepares Chaos Strike on Dan Tam 
00:07:45.7860000		Ramuh prepares Chaos Strike on Run Escape 
00:07:45.7860000		Ramuh prepares Chaos Strike on Minju Rose 
00:07:45.7860000		Ramuh prepares Chaos Strike on Yujin Ahn 
00:07:46.0070000		Blue Fever prepares Shot on Ramuh 6129 (CRITICAL)
00:07:46.0520000		Minju Rose Holy Spirit Ramuh 27703
00:07:46.0520000		Aihyooni Yoomi prepares Ruin II on Ramuh 9711
00:07:46.0960000		Yujin Ahn prepares Heavy Swing on Ramuh 7793 (DIRECT HIT)
00:07:46.3180000		Aihyooni Yoomi Broil III Ramuh 15657
00:07:46.4080000		Yujin Ahn prepares Attack on Ramuh 3874
00:07:46.4080000		The limit break guage has been updated to 28020. 3 bars are available.
00:07:46.4520000		Dan Tam gains Hated Of Levin from Ramuh
00:07:46.4520000		Run Escape gains Hated Of Levin from Ramuh
00:07:46.4520000		Minju Rose gains Hated Of Levin from Ramuh
00:07:46.4520000		Yujin Ahn gains Hated Of Levin from Ramuh
00:07:46.4970000		Ifrit-Egi Flaming Crush Ramuh 16359
00:07:46.4970000		Run Escape gains Further Ruin from Run Escape
00:07:46.4970000		Minju Rose prepares Attack on Ramuh 5925 (CRITICAL)
00:07:46.5410000		Blue Fever prepares Burst Shot on Ramuh 11286
00:07:46.5410000		Blue Fever gains Straight Shot Ready from Blue Fever
00:07:46.6290000		Yujin Ahn Heavy Swing Ramuh 7793
00:07:46.6740000		Ramuh prepares Unknown_4Bc9 on Minju Rose 25738
00:07:46.7630000		Blue Fever Shot Ramuh 6129
00:07:46.8510000		Demi-Bahamut Wyrmwave Ramuh 9401
00:07:46.8520000		Ramuh prepares Shock on  
00:07:46.8520000		Ramuh prepares Shock on  
00:07:46.8520000		Ramuh prepares Shock on  
00:07:46.8520000		Ramuh prepares Shock on  
00:07:46.9410000		Yujin Ahn Attack Ramuh 3874
00:07:46.9410000		Yoo Rose prepares Ruin IV on Ramuh 24996 (DIRECT HIT)
00:07:46.9410000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:07:46.9850000		Aihyooni Yoomi Ruin II Ramuh 9711
00:07:47.0290000		Minju Rose Attack Ramuh 5925
00:07:47.0740000		Dan Tam prepares Attack on Ramuh 3474
00:07:47.1180000		Dan Tam prepares Spinning Edge on Ramuh 7997
00:07:47.2960000		Demi-Bahamut prepares Wyrmwave on Ramuh 9650 (DIRECT HIT)
00:07:47.4730000		Ramuh Unknown_4Bc9 Minju Rose 25738
00:07:47.5170000		Dan Tam Spinning Edge Ramuh 7997
00:07:47.6060000		Dan Tam Attack Ramuh 3474
00:07:47.6060000		Ifrit-Egi gains Summon Order from Ramuh
00:07:47.6500000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 12855
00:07:47.6500000		Dengue Fever gains Surge Protection from 
00:07:47.7390000		Yoo Rose Ruin IV Ramuh 24996
00:07:47.7390000		Eos prepares Embrace on Run Escape +6968 (CRITICAL)
00:07:47.7390000		Run Escape prepares Summon III on Run Escape 
00:07:47.7830000		Minju Rose prepares Holy Spirit on Ramuh 18249 (DIRECT HIT)
00:07:48.0050000		Blue Fever Burst Shot Ramuh 11286
00:07:48.0050000		Ramuh Shock  0
00:07:48.3150000		Yujin Ahn gains Surge Protection from 
00:07:48.3590000		Eos Embrace Run Escape 6968
00:07:48.3590000		Demi-Bahamut Wyrmwave Ramuh 9650
00:07:48.5370000		Minju Rose Holy Spirit Ramuh 18249
00:07:48.5820000		Minju Rose gains Army's Paeon from Blue Fever
00:07:48.5820000		Dan Tam gains Army's Paeon from Blue Fever
00:07:48.5820000		Eos gains Army's Paeon from Blue Fever
00:07:48.5820000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:07:48.5820000		Yoo Rose gains Army's Paeon from Blue Fever
00:07:48.5820000		Dengue Fever gains Army's Paeon from Blue Fever
00:07:48.5820000		Yujin Ahn gains Army's Paeon from Blue Fever
00:07:48.5820000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:07:48.5820000		Run Escape gains Army's Paeon from Blue Fever
00:07:48.7590000		Minju Rose prepares Attack on Ramuh 2926
00:07:48.8040000		Blue Fever prepares Shot on Ramuh 8209 (CRITICAL)
00:07:48.9370000		Ramuh prepares Shock on Dan Tam 35514
00:07:48.9370000		Ramuh prepares Shock on Run Escape 47737
00:07:48.9370000		Ramuh prepares Shock on  
00:07:48.9370000		Ramuh prepares Shock on  
00:07:49.0260000		Aihyooni Yoomi prepares Ruin II on Ramuh 14449 (CRITICAL)
00:07:49.2480000		Ramuh Shock Dan Tam 35514
00:07:49.2480000		Dan Tam gains Paralysis from Ramuh
00:07:49.2480000		Ramuh Shock Run Escape 47737
00:07:49.2480000		Run Escape gains Paralysis from Ramuh
00:07:49.2930000		Minju Rose Attack Ramuh 2926
00:07:49.3370000		Dengue Fever gains Surge Protection from 
00:07:49.3820000		Yoo Rose prepares Ruin II on Ramuh 9689
00:07:49.3820000		The limit break guage has been updated to 28190. 3 bars are available.
00:07:49.4720000		Run Escape prepares Ruin IV on Ramuh 28326 (CRITICAL)
00:07:49.4720000		Run Escape gains Further Ruin from Run Escape
00:07:49.5600000		Blue Fever Shot Ramuh 8209
00:07:49.6950000		Ramuh prepares Unknown_4Bc9 on Minju Rose 28204
00:07:49.9610000		Aihyooni Yoomi Ruin II Ramuh 14449
00:07:49.9620000		Dengue Fever prepares Plenary Indulgence on Dengue Fever +1219 (CRITICAL)
00:07:49.9620000		Dengue Fever prepares Plenary Indulgence on Blue Fever +1219 (CRITICAL)
00:07:49.9620000		Dengue Fever prepares Plenary Indulgence on Minju Rose +1219 (CRITICAL)
00:07:49.9620000		Dengue Fever prepares Plenary Indulgence on Yujin Ahn +1219 (CRITICAL)
00:07:50.0950000		Demi-Bahamut prepares Wyrmwave on Ramuh 7748
00:07:50.1400000		Yoo Rose gains Aetherflow from Yoo Rose
00:07:50.1400000		Yoo Rose prepares Energy Drain on Ramuh 8242 (DIRECT HIT)
00:07:50.1840000		Ramuh prepares Unknown_4Bcb on  
00:07:50.2730000		Run Escape Ruin IV Ramuh 28326
00:07:50.2740000		Minju Rose prepares Holy Spirit on Ramuh 17017 (DIRECT HIT)
00:07:50.3180000		Yoo Rose Ruin II Ramuh 9689
00:07:50.3630000		Run Escape gains Aetherflow from Run Escape
00:07:50.3630000		Run Escape prepares Energy Drain on Ramuh 6254 (DIRECT HIT)
00:07:50.4960000		Ramuh Unknown_4Bc9 Minju Rose 28204
00:07:50.4960000		Minju Rose gains Excogitation from Aihyooni Yoomi
00:07:50.7190000		Dan Tam prepares Spinning Edge on Ramuh 9912 (DIRECT HIT)
00:07:50.7630000		Ramuh Shock  0
00:07:50.7630000		Dengue Fever gains Confession from Dengue Fever
00:07:50.8510000		Stormcloud prepares Lightning Bolt on  
00:07:50.8510000		Stormcloud prepares Lightning Bolt on Yujin Ahn 32312
00:07:50.8510000		Stormcloud prepares Lightning Bolt on Aihyooni Yoomi 51677
00:07:50.8510000		Stormcloud prepares Lightning Bolt on Minju Rose 31976
00:07:50.8510000		Stormcloud prepares Lightning Bolt on  
00:07:50.8960000		Ramuh Shock  0
00:07:50.8960000		Blue Fever gains Confession from Dengue Fever
00:07:50.8960000		Yoo Rose gains Aetherflow from Yoo Rose
00:07:50.8960000		Yoo Rose prepares Fester on Ramuh 23820 (DIRECT HIT)
00:07:50.9400000		Eos prepares Embrace on Run Escape +4321
00:07:50.9850000		Ramuh prepares Shock on  
00:07:50.9850000		Ramuh prepares Shock on Yoo Rose 31983
00:07:50.9850000		Ramuh prepares Shock on  
00:07:50.9850000		Ramuh prepares Shock on  
00:07:51.0290000		Minju Rose Holy Spirit Ramuh 17017
00:07:51.0290000		Ramuh Shock  0
00:07:51.0290000		Minju Rose gains Confession from Dengue Fever
00:07:51.1180000		Dan Tam Spinning Edge Ramuh 9912
00:07:51.1180000		Demi-Bahamut Wyrmwave Ramuh 7748
00:07:51.1620000		Ramuh Shock  0
00:07:51.1620000		Yujin Ahn gains Confession from Dengue Fever
00:07:51.2070000		Yoo Rose Energy Drain Ramuh 8242
00:07:51.2070000		Blue Fever prepares Iron Jaws on Ramuh 4721
00:07:51.2070000		Blue Fever gains Straight Shot Ready from Blue Fever
00:07:51.2510000		Run Escape prepares Tri-Disaster on Ramuh 29586 (CRITICAL)
00:07:51.2510000		Ramuh gains Bio III from Run Escape
00:07:51.2510000		Ramuh gains Miasma III from Run Escape
00:07:51.2950000		Ramuh Shock Yoo Rose 31983
00:07:51.2950000		Yoo Rose gains Paralysis from Ramuh
00:07:51.2950000		Ifrit-Egi prepares Burning Strike on Ramuh 4237
00:07:51.3390000		Stormcloud Lightning Bolt Yujin Ahn 32312
00:07:51.3390000		Stormcloud Lightning Bolt Minju Rose 31976
00:07:51.3390000		Yujin Ahn gains Surge Protection from 
00:07:51.3840000		Blue Fever prepares Shot on Ramuh 5032 (DIRECT HIT)
00:07:51.4280000		Run Escape Energy Drain Ramuh 6254
00:07:51.4720000		Stormcloud Lightning Bolt Aihyooni Yoomi 51677
00:07:51.4720000		Aihyooni Yoomi prepares Ruin II on Ramuh 9820
00:07:51.5600000		Eos Embrace Run Escape 4321
00:07:51.5600000		Minju Rose gains Army's Paeon from Blue Fever
00:07:51.5600000		Dan Tam gains Army's Paeon from Blue Fever
00:07:51.5600000		Eos gains Army's Paeon from Blue Fever
00:07:51.5600000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:07:51.5600000		Ifrit-Egi gains Army's Paeon from Blue Fever
