-00:00:01.8170000		Run Escape casts Ruin III on Ramuh
00:05:10.6610000		Yujin Ahn Attack Ramuh 7795
00:05:10.7060000		Blue Fever prepares Burst Shot on Ramuh 14199 (DIRECT HIT)
00:05:11.1490000		Eos Embrace Aihyooni Yoomi 6673
00:05:11.1490000		Yoo Rose Fester Ramuh 19771
00:05:11.1490000		Yujin Ahn Onslaught Ramuh 6046
00:05:11.1490000		Ramuh gains Biolysis from Aihyooni Yoomi
00:05:11.1940000		Dan Tam prepares Gust Slash on Ramuh 12299
00:05:11.1940000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:05:11.1940000		Aihyooni Yoomi prepares Aetherflow on Aihyooni Yoomi 1000
00:05:11.2380000		Ramuh Unknown_4Bc9 Minju Rose 13365
00:05:11.2380000		Run Escape Fester Ramuh 20321
00:05:11.2830000		Demi-Phoenix Revelation Ramuh 32377
00:05:11.3720000		Ruby Carbuncle prepares Burning Strike on Ramuh 4825 (DIRECT HIT)
00:05:11.3720000		Dengue Fever prepares Medica II on Dengue Fever +11858
00:05:11.3720000		Dengue Fever prepares Medica II on Yoo Rose +12128
00:05:11.3720000		Dengue Fever prepares Medica II on Blue Fever +12285
00:05:11.3720000		Dengue Fever prepares Medica II on Yujin Ahn +13358
00:05:11.3720000		Dengue Fever prepares Medica II on Aihyooni Yoomi +19120 (CRITICAL)
00:05:11.3720000		Dengue Fever prepares Medica II on Minju Rose +12956
00:05:11.3720000		Dengue Fever prepares Medica II on Dan Tam +13412
00:05:11.4160000		Run Escape prepares Fountain Of Fire on Ramuh 15922
00:05:11.4160000		Run Escape gains Hellish Conduit from Run Escape
00:05:11.5930000		Dan Tam Gust Slash Ramuh 12299
00:05:11.8590000		Run Escape gains Surge Protection from 
00:05:11.8590000		Dan Tam prepares Trick Attack on Ramuh 13278
00:05:11.8590000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:05:11.8590000		Aihyooni Yoomi prepares Energy Drain on Ramuh 12942 (DIRECT HIT)
00:05:11.8590000		Ramuh gains Vulnerability Up from Dan Tam
00:05:11.9030000		Dan Tam prepares Attack on Ramuh 3873
00:05:11.9030000		Yoo Rose prepares Ruin IV on Ramuh 26098 (DIRECT HIT)
00:05:11.9030000		Yoo Rose gains Further Ruin from Yoo Rose
00:05:12.1690000		Blue Fever Burst Shot Ramuh 14199
00:05:12.1690000		Ruby Carbuncle Burning Strike Ramuh 4825
00:05:12.2130000		Dengue Fever Medica II Dengue Fever 11858
00:05:12.2130000		Dengue Fever gains Medica II from Dengue Fever
00:05:12.2130000		Minju Rose prepares Attack on Ramuh 3034
00:05:12.2130000		Yujin Ahn prepares Fell Cleave on Ramuh 37271 (CRITICAL)
00:05:12.2570000		Demi-Phoenix prepares Scarlet Flame on Ramuh 10517 (DIRECT HIT)
00:05:12.2570000		Minju Rose prepares Atonement on Ramuh 20070
00:05:12.2570000		Minju Rose gains Sword Oath from Minju Rose
00:05:12.3450000		Yoo Rose gains Medica II from Dengue Fever
00:05:12.4340000		Dan Tam Attack Ramuh 3873
00:05:12.4790000		Dengue Fever Medica II Blue Fever 12285
00:05:12.4790000		Blue Fever gains Medica II from Dengue Fever
00:05:12.4790000		Run Escape Fountain Of Fire Ramuh 15922
00:05:12.6110000		Yujin Ahn gains Medica II from Dengue Fever
00:05:12.6560000		Dan Tam Trick Attack Ramuh 13278
00:05:12.6560000		Blue Fever prepares Shot on Ramuh 4105
00:05:12.7000000		Yoo Rose Ruin IV Ramuh 26098
00:05:12.7440000		Minju Rose Attack Ramuh 3034
00:05:12.7440000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:05:12.8340000		The limit break guage has been updated to 18150. 3 bars are available.
00:05:12.8780000		Dengue Fever Medica II Minju Rose 12956
00:05:12.8780000		Minju Rose gains Medica II from Dengue Fever
00:05:12.8780000		Yujin Ahn Fell Cleave Ramuh 37271
00:05:12.8780000		Ramuh prepares Chain Lightning on Dan Tam 30607
00:05:12.8780000		Ramuh prepares Chain Lightning on Yoo Rose 27342
00:05:12.9220000		Aihyooni Yoomi Energy Drain Ramuh 12942
00:05:13.0100000		Dan Tam gains Medica II from Dengue Fever
00:05:13.1430000		Dengue Fever prepares Assize on Dengue Fever +17989
00:05:13.1430000		Dengue Fever prepares Assize on Yoo Rose +17900
00:05:13.1430000		Dengue Fever prepares Assize on Ramuh 44230 (CRITICAL)
00:05:13.1430000		Dengue Fever prepares Assize on Yujin Ahn +20608
00:05:13.1430000		Dengue Fever prepares Assize on Aihyooni Yoomi +28454 (CRITICAL)
00:05:13.1430000		Dengue Fever prepares Assize on Blue Fever +17871
00:05:13.1870000		Blue Fever prepares Burst Shot on Ramuh 11175
00:05:13.1870000		Aihyooni Yoomi prepares Ruin II on Ramuh 13569
00:05:13.2770000		Dan Tam prepares Shadow Fang on Ramuh 9820 (DIRECT HIT)
00:05:13.3200000		Demi-Phoenix Scarlet Flame Ramuh 10517
00:05:13.4090000		Blue Fever Shot Ramuh 4105
00:05:13.4990000		Yujin Ahn gains Asylum from Dengue Fever
00:05:13.4990000		Yujin Ahn gains Temperance from Dengue Fever
00:05:13.4990000		Minju Rose gains Asylum from Dengue Fever
00:05:13.4990000		Minju Rose gains Temperance from Dengue Fever
00:05:13.4990000		Dengue Fever gains Temperance from Dengue Fever
00:05:13.4990000		Run Escape gains Temperance from Dengue Fever
00:05:13.4990000		Blue Fever gains Temperance from Dengue Fever
00:05:13.4990000		Yoo Rose gains Temperance from Dengue Fever
00:05:13.4990000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:05:13.4990000		Aihyooni Yoomi gains Asylum from Dengue Fever
00:05:13.4990000		Dan Tam gains Asylum from Dengue Fever
00:05:13.4990000		Dan Tam gains Temperance from Dengue Fever
00:05:13.4990000		Yujin Ahn prepares Attack on Ramuh 8456 (CRITICAL)
00:05:13.5420000		Ramuh Chain Lightning Dan Tam 30607
00:05:13.5420000		Dan Tam gains System Shock from Ramuh
00:05:13.5420000		Ramuh Chain Lightning Yoo Rose 27342
00:05:13.5420000		Yoo Rose gains System Shock from Ramuh
00:05:13.5420000		Dan Tam gains Electrified from 
00:05:13.5420000		Yoo Rose gains Electrified from 
00:05:13.5870000		Minju Rose Atonement Ramuh 20070
00:05:13.5870000		Eos gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Demi-Phoenix gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:05:13.5870000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:05:13.8080000		Dan Tam Shadow Fang Ramuh 9820
00:05:13.8080000		Ramuh gains Shadow Fang from Dan Tam
00:05:13.8980000		Run Escape prepares Brand Of Purgatory on Ramuh 24304
00:05:13.9420000		Dengue Fever Assize Yoo Rose 17900
00:05:13.9420000		Dan Tam prepares Dream Within A Dream on Ramuh 10345 (DIRECT HIT)
00:05:13.9420000		Dan Tam prepares Dream Within A Dream on Ramuh 11899 (CRITICAL)
00:05:13.9420000		Dan Tam prepares Dream Within A Dream on Ramuh 7628
00:05:13.9420000		Dan Tam gains Assassinate Ready from Dan Tam
00:05:14.0300000		Yujin Ahn Attack Ramuh 8456
00:05:14.0750000		Dengue Fever Assize Ramuh 44230
00:05:14.1190000		Aihyooni Yoomi Ruin II Ramuh 13569
00:05:14.1190000		Eos prepares Embrace on Dan Tam +4633
00:05:14.1190000		Demi-Phoenix prepares Scarlet Flame on Ramuh 8157
00:05:14.1190000		Dan Tam prepares Attack on Ramuh 4678 (DIRECT HIT)
00:05:14.4290000		Minju Rose gains Surge Protection from 
00:05:14.4730000		Minju Rose prepares Attack on Ramuh 3082
00:05:14.4730000		Yoo Rose prepares Ruin IV on Ramuh 20392
00:05:14.4730000		Yoo Rose gains Further Ruin from Yoo Rose
00:05:14.5620000		Yujin Ahn prepares Fell Cleave on Ramuh 38704 (CRITICAL)
00:05:14.6060000		Ruby Carbuncle prepares Burning Strike on Ramuh 4386
00:05:14.6500000		Blue Fever Burst Shot Ramuh 11175
00:05:14.6500000		Dan Tam Attack Ramuh 4678
00:05:14.6500000		Dan Tam Dream Within A Dream Ramuh 10345
00:05:14.6950000		Run Escape Brand Of Purgatory Ramuh 24304
00:05:14.6950000		Aihyooni Yoomi gains Aetherflow from Aihyooni Yoomi
00:05:14.6950000		Aihyooni Yoomi prepares Sacred Soil on Aihyooni Yoomi 1944
00:05:14.7390000		Eos Embrace Dan Tam 4633
00:05:14.7830000		Dan Tam Dream Within A Dream Ramuh 11899
00:05:14.9170000		Dan Tam Dream Within A Dream Ramuh 7628
00:05:15.0050000		Minju Rose Attack Ramuh 3082
00:05:15.0500000		Minju Rose prepares Atonement on Ramuh 19311
00:05:15.0500000		Minju Rose gains Sword Oath from Minju Rose
00:05:15.1830000		Demi-Phoenix Scarlet Flame Ramuh 8157
00:05:15.2270000		Yujin Ahn Fell Cleave Ramuh 38704
00:05:15.2720000		Yoo Rose Ruin IV Ramuh 20392
00:05:15.2720000		Blue Fever prepares Empyreal Arrow on Ramuh 12039
00:05:15.3600000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:05:15.3610000		Minju Rose gains Sacred Soil from Aihyooni Yoomi
00:05:15.3610000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:05:15.3610000		Run Escape gains Sacred Soil from Aihyooni Yoomi
00:05:15.4050000		Ruby Carbuncle Burning Strike Ramuh 4386
00:05:15.4050000		Dan Tam prepares Ten on Dan Tam 
00:05:15.4050000		Dan Tam gains Mudra from Dan Tam
00:05:15.7150000		Blue Fever prepares Shot on Ramuh 4289
00:05:15.7590000		Minju Rose prepares Spirits Within on Ramuh 23310 (CRITICAL)
00:05:15.8030000		Dan Tam prepares Chi on Dan Tam 
00:05:15.8030000		Dan Tam gains Mudra from Dan Tam
00:05:15.8480000		The limit break guage has been updated to 18320. 3 bars are available.
00:05:16.2930000		Dan Tam prepares Raiton on Ramuh 32399
00:05:16.3370000		Blue Fever Empyreal Arrow Ramuh 12039
00:05:16.3370000		Dan Tam prepares Attack on Ramuh 3591
00:05:16.3820000		Minju Rose Atonement Ramuh 19311
00:05:16.3820000		Blue Fever prepares Burst Shot on Ramuh 14276 (DIRECT HIT)
00:05:16.4710000		Blue Fever Shot Ramuh 4289
00:05:16.5170000		Ifrit-Egi prepares Burning Strike on Ramuh 5632 (DIRECT HIT)
00:05:16.5170000		Yujin Ahn gains Asylum from Dengue Fever
00:05:16.5170000		Yujin Ahn gains Temperance from Dengue Fever
00:05:16.5170000		Minju Rose gains Asylum from Dengue Fever
00:05:16.5170000		Minju Rose gains Temperance from Dengue Fever
00:05:16.5170000		Dengue Fever gains Temperance from Dengue Fever
00:05:16.5170000		Run Escape gains Temperance from Dengue Fever
00:05:16.5170000		Blue Fever gains Temperance from Dengue Fever
00:05:16.5170000		Yoo Rose gains Temperance from Dengue Fever
00:05:16.5170000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:05:16.5170000		Dan Tam gains Asylum from Dengue Fever
00:05:16.5170000		Dan Tam gains Temperance from Dengue Fever
00:05:16.6040000		Ramuh prepares Chain Lightning on Blue Fever 32063
00:05:16.6040000		Ramuh prepares Chain Lightning on Run Escape 12814
00:05:16.6040000		Eos gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:05:16.6040000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:05:16.6490000		Minju Rose Spirits Within Ramuh 23310
00:05:16.7370000		Minju Rose prepares Attack on Ramuh 3076
00:05:16.8720000		Dan Tam Attack Ramuh 3591
00:05:16.8720000		Yujin Ahn prepares Attack on Ramuh 8140 (CRITICAL)
00:05:16.9150000		Yujin Ahn prepares Fell Cleave on Ramuh 36423 (CRITICAL)
00:05:17.0040000		Dan Tam Raiton Ramuh 32399
00:05:17.0920000		Blue Fever prepares Sidewinder on Ramuh 24055 (CRITICAL)
00:05:17.2700000		Minju Rose Attack Ramuh 3076
00:05:17.2700000		Ramuh Chain Lightning Blue Fever 32063
00:05:17.2700000		Blue Fever gains System Shock from Ramuh
00:05:17.2700000		Ramuh Chain Lightning Run Escape 12814
00:05:17.2700000		Run Escape gains System Shock from Ramuh
00:05:17.2700000		Blue Fever gains Electrified from 
00:05:17.2700000		Run Escape gains Electrified from 
00:05:17.3140000		Ifrit-Egi Burning Strike Ramuh 5632
00:05:17.4030000		Yujin Ahn Attack Ramuh 8140
00:05:17.4030000		Minju Rose prepares Atonement on Ramuh 19106
00:05:17.5800000		Yujin Ahn Fell Cleave Ramuh 36423
00:05:17.5800000		Ramuh prepares Judgment Volts on Ramuh 19381
00:05:17.6240000		Blue Fever Sidewinder Ramuh 24055
00:05:17.6240000		Dengue Fever prepares Glare on Ramuh 20357
00:05:17.6690000		Aihyooni Yoomi prepares Broil III on Ramuh 18579
00:05:17.8030000		Eos prepares Embrace on Run Escape +4281
00:05:17.8030000		Dan Tam prepares Ten on Dan Tam 
00:05:17.8030000		Dan Tam gains Mudra from Dan Tam
00:05:17.8470000		Blue Fever Burst Shot Ramuh 14276
00:05:17.8470000		Ruby Carbuncle prepares Burning Strike on Ramuh 4114
00:05:18.0680000		Ramuh prepares Judgment Volts on Minju Rose 20294
00:05:18.0680000		Ramuh prepares Judgment Volts on Yujin Ahn 41207
00:05:18.0680000		Ramuh prepares Judgment Volts on Dan Tam 58959
00:05:18.0680000		Ramuh prepares Judgment Volts on Aihyooni Yoomi 62089
00:05:18.0680000		Ramuh prepares Judgment Volts on Run Escape 53676
00:05:18.0680000		Ramuh prepares Judgment Volts on Yoo Rose 61319
00:05:18.0680000		Ramuh prepares Judgment Volts on Dengue Fever 59310
00:05:18.0680000		Ramuh prepares Judgment Volts on Blue Fever 65962
00:05:18.3340000		Dan Tam prepares Chi on Dan Tam 
00:05:18.3340000		Dan Tam gains Mudra from Dan Tam
00:05:18.3790000		Aihyooni Yoomi prepares Ruin II on Ramuh 12790
00:05:18.3790000		Run Escape prepares Ruin III on Ramuh 16349 (DIRECT HIT)
00:05:18.4230000		Eos Embrace Run Escape 4281
00:05:18.4670000		Aihyooni Yoomi Broil III Ramuh 18579
00:05:18.4670000		Yujin Ahn prepares Infuriate on Yujin Ahn 
00:05:18.4670000		Yujin Ahn gains Nascent Chaos from Yujin Ahn
00:05:18.5560000		Dan Tam prepares Attack on Ramuh 3609
00:05:18.6000000		Ramuh Judgment Volts Minju Rose 20294
00:05:18.6000000		Minju Rose gains Surge Protection from 
00:05:18.6440000		Ruby Carbuncle Burning Strike Ramuh 4114
00:05:18.6440000		Ramuh Judgment Volts Yujin Ahn 41207
00:05:18.6890000		Ramuh Judgment Volts Dan Tam 58959
00:05:18.7330000		Minju Rose Atonement Ramuh 19106
00:05:18.7330000		Ramuh Judgment Volts Aihyooni Yoomi 62089
00:05:18.7780000		Ramuh Judgment Volts Run Escape 53676
00:05:18.7780000		Blue Fever prepares Shot on Ramuh 4159
00:05:18.7780000		Yoo Rose prepares Ruin III on Ramuh 20402 (CRITICAL)
00:05:18.8230000		Ramuh Judgment Volts Yoo Rose 61319
00:05:18.8230000		Dan Tam prepares Raiton on Ramuh 61798 (CRITICAL)
00:05:18.8230000		The limit break guage has been updated to 18490. 3 bars are available.
00:05:18.8670000		Ramuh Judgment Volts Dengue Fever 59310
00:05:18.9120000		Ramuh Judgment Volts Blue Fever 65962
00:05:18.9120000		Blue Fever prepares Iron Jaws on Ramuh 5109
00:05:18.9120000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:05:18.9560000		Dengue Fever Glare Ramuh 20357
00:05:19		Minju Rose prepares Attack on Ramuh 3656 (DIRECT HIT)
00:05:19.0880000		Dan Tam Attack Ramuh 3609
00:05:19.1780000		Run Escape Ruin III Ramuh 16349
00:05:19.1780000		Dengue Fever gains Surge Protection from 
00:05:19.2670000		Yujin Ahn prepares Inner Chaos on Ramuh 58177 (CRITICAL)
00:05:19.3120000		Aihyooni Yoomi Ruin II Ramuh 12790
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +26101 (CRITICAL)
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Blue Fever +25380 (CRITICAL)
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Yoo Rose +16101
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Yujin Ahn +17637
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Aihyooni Yoomi +26142 (CRITICAL)
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Minju Rose +28521 (CRITICAL)
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Dan Tam +18384
00:05:19.3120000		Dengue Fever prepares Afflatus Rapture on Run Escape +16507
00:05:19.4890000		Yujin Ahn gains Asylum from Dengue Fever
00:05:19.4890000		Yujin Ahn gains Temperance from Dengue Fever
00:05:19.4890000		Minju Rose gains Asylum from Dengue Fever
00:05:19.4890000		Minju Rose gains Temperance from Dengue Fever
00:05:19.4890000		Dengue Fever gains Temperance from Dengue Fever
00:05:19.4900000		Run Escape gains Temperance from Dengue Fever
00:05:19.4900000		Blue Fever gains Temperance from Dengue Fever
00:05:19.4900000		Yoo Rose gains Temperance from Dengue Fever
00:05:19.4900000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:05:19.4900000		Dan Tam gains Asylum from Dengue Fever
00:05:19.4900000		Dan Tam gains Temperance from Dengue Fever
00:05:19.4900000		Ramuh prepares Unknown_4Bc9 on Minju Rose 16867
00:05:19.5330000		Blue Fever Shot Ramuh 4159
00:05:19.5330000		Minju Rose Attack Ramuh 3656
00:05:19.5330000		Dan Tam Raiton Ramuh 61798
00:05:19.5330000		Dan Tam prepares Assassinate on Ramuh 15260 (CRITICAL)
00:05:19.5780000		Blue Fever Iron Jaws Ramuh 5109
00:05:19.5780000		Ramuh gains Stormbite from Blue Fever
00:05:19.5780000		Ramuh gains Caustic Bite from Blue Fever
00:05:19.5780000		Yoo Rose Ruin III Ramuh 20402
00:05:19.5780000		Ifrit-Egi gains Summon Order from Ramuh
00:05:19.5780000		Eos gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Minju Rose gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Dan Tam gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Ruby Carbuncle gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Ifrit-Egi gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Yoo Rose gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Yujin Ahn gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Aihyooni Yoomi gains The Wanderer's Minuet from Blue Fever
00:05:19.5780000		Run Escape gains The Wanderer's Minuet from Blue Fever
00:05:19.6230000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 13765
00:05:19.7550000		Minju Rose prepares Fast Blade on Ramuh 6814
00:05:19.8440000		Minju Rose gains Sacred Soil from Aihyooni Yoomi
00:05:19.8440000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:05:19.8440000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:05:19.8880000		Dengue Fever Afflatus Rapture Dengue Fever 26101
00:05:20.0210000		Dengue Fever Afflatus Rapture Blue Fever 25380
00:05:20.1550000		Dengue Fever Afflatus Rapture Yoo Rose 16101
00:05:20.1990000		Yujin Ahn Inner Chaos Ramuh 58177
00:05:20.1990000		Ifrit-Egi prepares Burning Strike on Ramuh 6769 (CRITICAL)
00:05:20.2430000		Ifrit-Egi Crimson Cyclone Ramuh 13765
00:05:20.2440000		Run Escape gains Further Ruin from Run Escape
00:05:20.2440000		Yujin Ahn prepares Attack on Ramuh 4106
00:05:20.2880000		Ramuh Unknown_4Bc9 Minju Rose 16867
00:05:20.2880000		Dengue Fever Afflatus Rapture Yujin Ahn 17637
00:05:20.3320000		Dan Tam Assassinate Ramuh 15260
00:05:20.3320000		Ramuh prepares Chain Lightning on Aihyooni Yoomi 26906
00:05:20.3320000		Ramuh prepares Chain Lightning on Dengue Fever 14688
00:05:20.3760000		Minju Rose Fast Blade Ramuh 6814
00:05:20.4200000		Dengue Fever Afflatus Rapture Aihyooni Yoomi 26142
00:05:20.6870000		Dengue Fever Afflatus Rapture Dan Tam 18384
00:05:20.7310000		Dan Tam prepares Attack on Ramuh 5703 (CRITICAL)
00:05:20.7750000		Yujin Ahn Attack Ramuh 4106
00:05:20.8190000		Dengue Fever Afflatus Rapture Run Escape 16507
00:05:20.8200000		Aihyooni Yoomi prepares Ruin II on Ramuh 12899
00:05:20.8640000		Blue Fever prepares Second Wind on Blue Fever +20993 (CRITICAL)
00:05:20.9970000		Ifrit-Egi Burning Strike Ramuh 6769
00:05:20.9970000		Ramuh Chain Lightning Aihyooni Yoomi 26906
00:05:20.9970000		Aihyooni Yoomi gains System Shock from Ramuh
00:05:20.9970000		Ramuh Chain Lightning Dengue Fever 14688
00:05:20.9970000		Dengue Fever gains System Shock from Ramuh
00:05:20.9980000		Dan Tam prepares Aeolian Edge on Ramuh 17399
00:05:20.9980000		Dengue Fever gains Electrified from 
00:05:20.9980000		Aihyooni Yoomi gains Electrified from 
00:05:21.0860000		Ruby Carbuncle prepares Burning Strike on Ramuh 5359 (DIRECT HIT)
